movie_id,real_budget,real_revenue,real_profit,is_profitable,is_sequel,is_blockbuster_season,runtime,star,director,writer,rating,country,vote_count,score,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,theme_agent,theme_american,theme_brother,theme_car,theme_city,theme_daughter,theme_death,theme_director,theme_drug,theme_family,theme_father,theme_finds,theme_friend,theme_friends,theme_help,theme_high,theme_love,theme_mother,theme_murder,theme_old,theme_police,theme_relationship,theme_school,theme_secret,theme_son,theme_town,theme_true,theme_war,theme_wife,theme_years
the country bears,61031128.404669255,31408531.566981655,-29622596.8376876,0,0,0,88.0,Haley Joel Osment,Peter Hastings,Mark Perez,G,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the covenant,31121031.746031743,58505621.07093254,27384589.324900795,1,0,0,97.0,Steven Strait,Renny Harlin,J.S. Cardone,PG-13,United States,1081.0,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the cowboy way,74085695.00674763,42927402.28879892,-31158292.717948712,0,0,0,102.0,Woody Harrelson,Gregg Champion,Robert C. Thompson,PG-13,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the craft,29990439.77055449,49624053.047801144,19633613.277246654,1,0,0,101.0,Robin Tunney,Andrew Fleming,Peter Filardi,R,United States,2017.0,6.776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
the crazies,27328289.775332414,81187363.66712517,53859073.89179275,1,0,0,101.0,Radha Mitchell,Breck Eisner,Scott Kosar,R,United States,1036.0,6.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the crimson rivers,24798418.972332016,106462588.45849803,81664169.48616602,1,0,0,106.0,Jean Reno,Mathieu Kassovitz,Jean-Christophe Grangé,R,France,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the crocodile hunter: collision course,20924958.310172316,57687578.141189545,36762619.831017226,1,0,0,90.0,Steve Irwin,John Stainton,John Stainton,PG,Australia,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the croods,181757510.72961375,771551780.7832618,589794270.053648,1,0,0,98.0,Nicolas Cage,Kirk DeMicco,Chris Sanders,PG,United States,3873.0,6.931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
the crossing guard,18525590.551181104,1788705.4612860894,-16736885.089895014,0,0,0,111.0,Jack Nicholson,Sean Penn,Sean Penn,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the crow,48684885.290148444,107303876.97233468,58618991.68218624,1,0,0,102.0,Brandon Lee,Alex Proyas,James O'Barr,R,United States,4445.0,7.518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the crow: city of angels,25991714.46781389,35823154.4416826,9831439.973868709,1,0,0,84.0,Vincent Perez,Tim Pope,James O'Barr,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the crucible,49984066.28425749,14681547.876354365,-35302518.40790312,0,0,0,124.0,Daniel Day-Lewis,Nicholas Hytner,Arthur Miller,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the crush,13025605.536332179,29545103.980622835,16519498.444290657,1,0,0,89.0,Cary Elwes,Alan Shapiro,Alan Shapiro,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the curious case of benjamin button,218555503.94797957,489276980.80910355,270721476.861124,1,0,0,166.0,Brad Pitt,David Fincher,Eric Roth,PG-13,United States,13551.0,7.598,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the curse of la llorona,11041454.829878764,151063957.46695346,140022502.63707468,1,0,0,93.0,Linda Cardellini,Michael Chaves,Mikki Daughtry,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the curse of the jade scorpion,58453416.149068326,33503207.825522304,-24950208.323546022,0,0,0,103.0,Greg Stebner,Woody Allen,Woody Allen,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the da vinci code,194506448.4126984,1182610013.12748,988103564.7147816,1,0,0,149.0,Tom Hanks,Ron Howard,Akiva Goldsman,PG-13,United States,9941.0,6.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
the damned united,14624708.624708625,5983521.112354312,-8641187.512354312,0,0,0,98.0,Colm Meaney,Tom Hooper,Peter Morgan,R,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the danish girl,19606250.0,83903669.85458334,64297419.85458334,1,0,0,119.0,Eddie Redmayne,Tom Hooper,Lucinda Coxon,R,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the darjeeling limited,24212252.773757838,53433444.092136994,29221191.318379156,1,0,0,91.0,Owen Wilson,Wes Anderson,Wes Anderson,R,United States,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dark crystal,48761658.031088084,135331256.0072539,86569597.9761658,1,0,0,93.0,Jim Henson,Jim Henson,David Odell,PG,United Kingdom,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dark half,32564013.840830445,23036130.740484428,-9527883.100346018,0,0,0,122.0,Timothy Hutton,George A. Romero,Stephen King,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dark knight,269551788.2025081,1465740512.942406,1196188724.7398977,1,0,0,152.0,Christian Bale,Christopher Nolan,Jonathan Nolan,PG-13,United States,35327.0,8.527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
the dark knight rises,375729529.6167247,1481657427.5100174,1105927897.8932927,1,0,1,164.0,Christian Bale,Christopher Nolan,Jonathan Nolan,PG-13,United Kingdom,13933.0,7.792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
the dark tower,76793145.65483476,145217792.81884944,68424647.16401468,1,0,0,95.0,Idris Elba,Nikolaj Arcel,Akiva Goldsman,PG-13,United States,2842.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the darkest hour,48540506.89195198,87640324.5686972,39099817.67674522,1,0,1,89.0,Emile Hirsch,Chris Gorak,Jon Spaihts,PG-13,United States,735.0,5.306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the darkest minds,42476304.2612505,47925049.636001594,5448745.374751091,1,0,0,104.0,Amandla Stenberg,Jennifer Yuh Nelson,Chad Hodge,PG-13,United States,1158.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the day after tomorrow,207583377.44838536,917750309.2784541,710166931.8300687,1,0,0,124.0,Dennis Quaid,Roland Emmerich,Roland Emmerich,PG-13,United States,8714.0,6.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
the day the earth stood still,116562935.43892244,339626305.4728286,223063370.0339062,1,1,0,104.0,Keanu Reeves,Scott Derrickson,David Scarpa,PG-13,United States,3682.0,5.651,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dead pool,82203719.3575655,100509413.70667793,18305694.34911242,1,0,0,91.0,Clint Eastwood,Buddy Van Horn,Harry Julian Fink,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dead zone,31495983.935742974,65406500.3935743,33910516.45783132,1,0,0,103.0,Christopher Walken,David Cronenberg,Jeffrey Boam,R,United States,1791.0,7.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the death & life of john f. donovan,42938991.00508408,4080877.5393038713,-38858113.46578021,0,0,0,123.0,Kit Harington,Xavier Dolan,Xavier Dolan,R,Canada,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the death of stalin,16240939.86459578,30790392.08880924,14549452.22421346,1,0,0,107.0,Steve Buscemi,Armando Iannucci,Armando Iannucci,R,United Kingdom,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the debt,27896843.04135171,65005298.97643397,37108455.93508226,1,0,0,113.0,Helen Mirren,John Madden,Matthew Vaughn,R,United States,403.0,6.566,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1
the deep end,5313946.922642575,17769004.219649915,12455057.297007341,1,0,0,101.0,Tilda Swinton,Scott McGehee,Elisabeth Sanxay Holding,R,United States,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the deep end of the ocean,71552220.88835534,52950714.705882356,-18601506.18247299,0,0,0,106.0,Michelle Pfeiffer,Ulu Grosbard,Jacquelyn Mitchard,PG-13,United States,525.0,6.563,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1
the delta force,34346715.32846715,50858612.5,16511897.171532847,1,0,0,125.0,Chuck Norris,Menahem Golan,James Bruner,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the departed,140044642.85714284,453535156.3000992,313490513.4429563,1,0,0,151.0,Leonardo DiCaprio,Martin Scorsese,William Monahan,R,United States,15965.0,8.159,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
the descendants,27896843.04135171,244805677.4566474,216908834.4152957,1,0,1,115.0,George Clooney,Alexander Payne,Alexander Payne,R,United States,1522.0,6.837,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
the devil inside,1366289.1986062718,139032892.04268292,137666602.84407663,1,0,0,83.0,Fernanda Andrade,William Brent Bell,William Brent Bell,R,United States,441.0,4.682,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
the devil wears prada,54461805.55555555,508371568.82688487,453909763.2713293,1,0,0,109.0,Anne Hathaway,David Frankel,Aline Brosh McKenna,PG-13,United States,12823.0,7.387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the devil's advocate,111407476.63551402,298932958.51713395,187525481.88161993,1,0,0,144.0,Keanu Reeves,Taylor Hackford,Andrew Neiderman,R,Germany,6652.0,7.466,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
the devil's backbone,7970920.383963862,11658914.683794467,3687994.2998306043,1,0,0,106.0,Marisa Paredes,Guillermo del Toro,Guillermo del Toro,R,Spain,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the devil's double,26641485.104490884,8321134.505113384,-18320350.599377498,0,0,1,109.0,Dominic Cooper,Lee Tamahori,Michael Thomas,R,Belgium,291.0,6.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
the devil's own,175906542.05607477,275210763.20186913,99304221.14579436,1,0,0,111.0,Harrison Ford,Alan J. Pakula,Kevin Jarre,R,United States,1328.0,6.183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
the devil's rejects,11243727.598566307,33573544.12852022,22329816.529953912,1,0,0,107.0,Sid Haig,Rob Zombie,Rob Zombie,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the diary of a teenage girl,2647257.3839662448,3017819.1489451476,370561.7649789029,1,0,0,102.0,Bel Powley,Marielle Heller,Phoebe Gloeckner,R,United States,460.0,6.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
the dictator,88808797.90940766,246135492.1119338,157326694.20252615,1,0,1,83.0,Sacha Baron Cohen,Larry Charles,Sacha Baron Cohen,R,United States,3042.0,6.221,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dilemma,97638950.64473099,98401740.99822143,762790.353490442,1,0,0,111.0,Vince Vaughn,Ron Howard,Allan Loeb,PG-13,United States,448.0,5.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
the disappearance of alice creed,2157496.561210454,2308721.248509858,151224.68729940383,1,0,0,100.0,Gemma Arterton,J Blakeson,J Blakeson,R,United Kingdom,280.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the disaster artist,12798857.609139128,36755333.07996736,23956475.470828228,1,0,1,104.0,James Franco,James Franco,Scott Neustadter,R,United States,1895.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the distinguished gentleman,111796151.10477547,104342706.18246613,-7453444.922309339,0,0,0,112.0,Eddie Murphy,Jonathan Lynn,Marty Kaplan,R,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the divergent series: insurgent,145599156.11814347,393121066.328692,247521910.21054855,1,0,0,119.0,Shailene Woodley,Robert Schwentke,Brian Duffield,PG-13,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the divide,4098867.5958188153,199035.54529616723,-3899832.0505226483,0,0,0,112.0,Lauren German,Xavier Gens,Karl Mueller,R,United States,726.0,5.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the door in the floor,12455002.646903122,11151490.301217575,-1303512.3456855472,0,0,0,111.0,Jeff Bridges,Tod Williams,John Irving,R,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the doors,87522760.64610867,79270039.16372982,-8252721.482378855,0,0,0,140.0,Val Kilmer,Oliver Stone,Randall Jahnson,R,United States,1569.0,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dream team,37947580.645161286,73087647.48387097,35140066.83870968,1,0,0,113.0,Michael Keaton,Howard Zieff,Jon Connolly,PG-13,United States,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dreamers,24910005.293806244,40108687.260455266,15198681.966649022,1,0,0,115.0,Michael Pitt,Bernardo Bertolucci,Gilbert Adair,NC-17,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the drop,16698859.315589353,25253093.856358256,8554234.540768903,1,0,0,106.0,Tom Hardy,Michaël R. Roskam,Dennis Lehane,R,United States,1215.0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the duff,11250843.88185654,57615748.88523207,46364905.00337553,1,0,0,101.0,Mae Whitman,Ari Sandel,Josh A. Cagan,PG-13,United States,2987.0,6.761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0
the duke of burgundy,1323628.6919831224,245065.88143459917,-1078562.8105485232,0,0,0,104.0,Sidse Babett Knudsen,Peter Strickland,Peter Strickland,Unrated,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the dukes of hazzard,80312339.98975934,178405053.0235535,98092713.03379415,1,0,0,104.0,Seann William Scott,Jay Chandrasekhar,Gy Waldron,PG-13,United States,1281.0,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the eagle,34871053.80168964,54389844.40907069,19518790.607381053,1,0,0,114.0,Channing Tatum,Kevin Macdonald,Jeremy Brock,PG-13,United Kingdom,694.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the east,8751287.55364807,4076694.4085836913,-4674593.145064378,0,0,1,116.0,Brit Marling,Zal Batmanglij,Zal Batmanglij,PG-13,United Kingdom,438.0,6.551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
the edge,58635514.018691584,84654620.73395638,26019106.715264797,1,0,0,117.0,Anthony Hopkins,Lee Tamahori,David Mamet,R,United States,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the edge of seventeen,11763750.0,24960067.254583333,13196317.254583333,1,0,1,104.0,Hailee Steinfeld,Kelly Fremon Craig,Kelly Fremon Craig,R,United States,2224.0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the eight hundred,96970633.69397217,559304262.2036321,462333628.50965995,1,0,0,149.0,Zhi-zhong Huang,Hu Guan,Hu Guan,Unrated,China,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the emoji movie,63994288.04569563,277175019.47939616,213180731.43370053,1,0,1,86.0,T.J. Miller,Tony Leondis,Tony Leondis,PG,United States,1447.0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the emperor's club,21796831.573096164,28455238.75097276,6658407.177876595,1,0,0,109.0,Kevin Kline,Michael Hoffman,Ethan Canin,PG-13,United States,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the emperor's new groove,182171893.1475029,309075907.15389085,126904014.00638795,1,0,0,78.0,David Spade,Mark Dindal,Chris Williams,G,United States,7207.0,7.557,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the end of the affair,41899535.42392567,19725237.393728223,-22174298.030197445,0,0,0,102.0,Ralph Fiennes,Neil Jordan,Graham Greene,R,United Kingdom,264.0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
the english patient,53982791.58699808,463805000.1434034,409822208.5564053,1,0,0,162.0,Ralph Fiennes,Anthony Minghella,Michael Ondaatje,R,United States,2355.0,7.151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0
the englishman who went up a hill but came down a mountain,84389764.66732283,22446696.463254593,-61943068.204068236,0,0,0,99.0,Hugh Grant,Christopher Monger,Ifor David Monger,PG,United Kingdom,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the entity,28346385.542168677,41818975.34738956,13472589.80522088,1,0,0,125.0,Barbara Hershey,Sidney J. Furie,Frank De Felitta,R,United States,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the equalizer,72891846.21884242,255656387.19391632,182764540.9750739,1,0,0,132.0,Denzel Washington,Antoine Fuqua,Richard Wenk,R,United States,4989.0,7.282,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the equalizer 2,96196336.12106732,237933681.83353248,141737345.71246517,1,1,1,121.0,Denzel Washington,Antoine Fuqua,Richard Wenk,R,United States,2089.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the evil dead,1102359.437751004,9312197.098393574,8209837.66064257,1,1,0,85.0,Bruce Campbell,Sam Raimi,Sam Raimi,NC-17,United States,4388.0,7.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
